book,chapter,verse,orderby,masoretic,retroverted,lxx,potential_difference
Song,7,11,1058,תשוקתו,"•^[Questionable notation, equivalent, etc.] תשובתו .qb",η επιστροφη αυτου <ge3.16>,True
Song,7,12,1059,לכה,,ελθε,False
Song,7,12,1060,דודי,,αδελφιδε μου,False
Song,7,12,1061,נצא,,εξελθωμεν,False
Song,7,12,1062,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.]",,εις,False
Song,7,12,1063,השדה,,•^[Preposition added in the LXX in accordance with the rules of the Greek language or translational habits.] εις αγρον,False
Song,7,12,1064,נלינה,,αυλισθωμεν,False
Song,7,12,1065,בכפרים,,εν κωμαις,False
Song,7,13,1066,נשכימה,,ορθρισωμεν,False
Song,7,13,1067,לכרמים,,εις αμπελωνας,False
Song,7,13,1068,נראה,,ιδωμεν,False
Song,7,13,1069,אם,,ει,False
Song,7,13,1070,פרחה,,ηνθησεν,False
Song,7,13,1071,הגפן,,η αμπελος,False
Song,7,13,1072,פתח,,ηνθησεν,False
Song,7,13,1073,הסמדר,,ο κυπρισμος,False
Song,7,13,1074,הנצו,,ηνθησαν,False
Song,7,13,1075,הרמונים,,αι ροαι,False
Song,7,13,1076,שם,,εκει,False
Song,7,13,1077,אתן,,δωσω,False
Song,7,13,1078,את דדי •^[Difference in vocalization (reading).],,τους μαστους μου,False
Song,7,13,1079,לך,,σοι,False
Song,7,14,1080,הדודאים,,οι μανδραγοραι,False
Song,7,14,1081,נתנו,,εδωκαν,False
Song,7,14,1082,ריח,,οσμην,False
Song,7,14,1083,ועל,,και επι,False
Song,7,14,1084,פתחינו,,θυραις ημων,False
Song,7,14,1085,כל,,παντα,False
Song,7,14,1086,מגדים,,ακροδρυα,False
Song,7,14,1087,חדשים,,νεα,False
Song,7,14,1088,גם,,προς,False
Song,7,14,1089,ישנים,,παλαια,False
Song,7,14,1090,דודי,,αδελφιδε μου,False
Song,7,14,1091,צפנתי,,ετηρησα,False
Song,7,14,1092,לך,,σοι,False
Song,8,1,1093,מי,,τις,False
Song,8,1,1094,יתנך,,δωη σε,False
Song,8,1,1095,כאח •^[Difference in preposition or particle.],,αδελφιδον,False
Song,8,1,1096,לי,,μου,False
Song,8,1,1097,יונק,,θηλαζοντα,False
Song,8,1,1098,שדי,,μαστους,False
Song,8,1,1099,אמי,,μητρος μου,False
Song,8,1,1100,אמצאך,,ευρουσα σε,False
Song,8,1,1101,בחוץ,,εξω,False
Song,8,1,1102,אשקך,,φιλησω σε,False
Song,8,1,1103,גם,,και γε,False
Song,8,1,1104,לא,,ουκ,False
Song,8,1,1105,יבוזו,,εξουδενωσουσιν,False
Song,8,1,1106,לי,,μοι,False
Song,8,2,1107,אנהגך,,παραλημψομαι σε,False
Song,8,2,1108,אביאך,,εισαξω σε,False
Song,8,2,1109,אל,,εις,False
Song,8,2,1110,בית,,οικον,False
Song,8,2,1111,אמי,,μητρος μου,False
Song,8,2,1112,•^[Element 'added' in the Greek (plus in the LXX).] =;{x}ואל חדר <3.4>,,και εις ταμιειον,True
Song,8,2,1113,•^[Element 'added' in the Greek (plus in the LXX).] =;{x}הורתי <3.4>,,της συλλαβουσης με,True
Song,8,2,1114,תלמדני,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] {x},True
Song,8,2,1115,אשקך,,ποτιω σε,False
Song,8,2,1116,מיין •^[Difference in vocalization (reading).],,απο οινου,False
Song,8,2,1117,הרקח,,του μυρεψικου,False
Song,8,2,1118,מעסיס,,απο ναματος,False
Song,8,2,1119,רמני •^[Difference in vocalization (reading).],,ροων μου,False
Song,8,3,1120,שמאלו,,ευωνυμος αυτου,False
Song,8,3,1121,תחת,,υπο,False
Song,8,3,1122,ראשי,,την κεφαλην μου,False
Song,8,3,1123,וימינו,,και η δεξια αυτου,False
Song,8,3,1124,תחבקני,,περιλημψεται με,False
Song,8,4,1125,השבעתי,,ωρκισα,False
Song,8,4,1126,אתכם,,υμας,False
Song,8,4,1127,בנות,,θυγατερες,False
Song,8,4,1128,ירושלם,,ιερουσαλημ,False
Song,8,4,1129,•^[Element 'added' in the Greek (plus in the LXX).] •^[Long minus or plus (at least four lines).] =;בצבאות •^[Etymological exegesis.] <2.7>,,εν ταις δυναμεσιν,True
Song,8,4,1130,•^[Element 'added' in the Greek (plus in the LXX).] •^[Long minus or plus (at least four lines).] =;או <2.7>,,και,True
Song,8,4,1131,•^[Element 'added' in the Greek (plus in the LXX).] •^[Long minus or plus (at least four lines).] =;באילות •^[Etymological exegesis.] <2.7>,,εν ταις ισχυσεσιν,True
Song,8,4,1132,•^[Element 'added' in the Greek (plus in the LXX).] •^[Long minus or plus (at least four lines).] =;השדה <2.7>,,του αγρου,True
Song,8,4,1133,מה,,τι,False
Song,8,4,1134,תעירו,,εγειρητε,False
Song,8,4,1135,ומה,,και τι,False
Song,8,4,1136,תעררו,,εξεγειρητε,False
Song,8,4,1137,את האהבה,,την αγαπην,False
Song,8,4,1138,"עד •^[Equivalent reflected elsewhere in the text, disregarded by indexing program.] ש",,εως αν,False
Song,8,4,1139,שתחפץ,,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.] θεληση",False
Song,8,5,1140,מי,,τις,False
Song,8,5,1141,זאת,,αυτη,False
Song,8,5,1142,עלה,,η αναβαινουσα,False
Song,8,5,1143,מן,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).],True
Song,8,5,1144,"המדבר •^[Etymological exegesis.] •^[Questionable notation, equivalent, etc.] ברר,מבהירה",,λελευκανθισμενη,False
Song,8,5,1145,מתרפקת,,επιστηριζομενη,False
Song,8,5,1146,על,,επι,False
Song,8,5,1147,דודה,,τον αδελφιδον αυτης,False
Song,8,5,1148,תחת,,υπο,False
Song,8,5,1149,התפוח,,μηλον,False
Song,8,5,1150,עוררתיך,,εξηγειρα σε,False
Song,8,5,1151,שמה,,εκει,False
Song,8,5,1152,חבלתך,,ωδινησεν σε,False
Song,8,5,1153,אמך,,η μητηρ σου,False
Song,8,5,1154,שמה,,εκει,False
Song,8,5,1155,חבלה •^[Notation in Hebrew column of elements repeated in the translation.] ך,,ωδινησεν σε,False
Song,8,5,1156,ילדתך •^[Difference in vocalization (reading).],,η τεκουσα σου,False
Song,8,6,1157,שימני,,θες με,False
Song,8,6,1158,כחותם,,ως σφραγιδα,False
Song,8,6,1159,על,,επι,False
Song,8,6,1160,לבך,,την καρδιαν σου,False
Song,8,6,1161,כחותם,,ως σφραγιδα,False
Song,8,6,1162,על,,επι,False
Song,8,6,1163,זרועך,,τον βραχιονα σου,False
Song,8,6,1164,כי,,οτι,False
Song,8,6,1165,עזה,,κραταια,False
Song,8,6,1166,כמות,,ως θανατος,False
Song,8,6,1167,אהבה,,αγαπη,False
Song,8,6,1168,קשה,,σκληρος,False
Song,8,6,1169,כשאול,,ως αδης,False
Song,8,6,1170,קנאה,,ζηλος,False
Song,8,6,1171,רשפיה,,περιπτερα αυτης,False
Song,8,6,1172,רשפי,,περιπτερα,False
Song,8,6,1173,אש,,πυρος,False
Song,8,6,1174,שלהבתיה,להבתיה •^[Difference in vocalization (reading).],φλογες αυτης,True
Song,8,7,1175,מים,,υδωρ,False
Song,8,7,1176,רבים,,πολυ,False
Song,8,7,1177,לא,,ου,False
Song,8,7,1178,יוכלו,,δυνησεται,False
Song,8,7,1179,לכבות,,σβεσαι,False
Song,8,7,1180,את האהבה,,την αγαπην,False
Song,8,7,1181,ונהרות,,και ποταμοι,False
Song,8,7,1182,לא,,ου,False
Song,8,7,1183,ישטפוה,,συγκλυσουσιν αυτην,False
Song,8,7,1184,אם,,εαν,False
Song,8,7,1185,יתן,,δω,False
Song,8,7,1186,איש,,ανηρ,False
Song,8,7,1187,את כל,,τον παντα,False
Song,8,7,1188,הון ביתו,,βιον αυτου,False
Song,8,7,1189,באהבה,,εν τη αγαπη,False
Song,8,7,1190,בוז {!}nd,,εξουδενωσει,False
Song,8,7,1191,יבוזו {!}nd,,εξουδενωσουσιν,False
Song,8,7,1192,לו,,αυτον,False
Song,8,8,1193,אחות,,αδελφη,False
Song,8,8,1194,לנו,,ημιν,False
Song,8,8,1195,קטנה,,μικρα,False
Song,8,8,1196,ושדים,,και μαστους,False
Song,8,8,1197,אין לה,,ουκ εχει,False
Song,8,8,1198,מה,,τι,False
Song,8,8,1199,נעשה,,ποιησωμεν,False
Song,8,8,1200,לאחתנו,,τη αδελφη ημων,False
Song,8,8,1201,ביום,,εν ημερα,False
Song,8,8,1202,שידבר,,η εαν λαληθη,False
Song,8,8,1203,בה,,εν αυτη,False
Song,8,9,1204,אם,,ει,False
Song,8,9,1205,חומה,,τειχος,False
Song,8,9,1206,היא,,εστιν,False
Song,8,9,1207,נבנה,,οικοδομησωμεν,False
Song,8,9,1208,עליה,,επ' αυτην,False
Song,8,9,1209,טירת •^[Difference in vocalization (reading).],,επαλξεις,False
Song,8,9,1210,כסף,,αργυρας,False
Song,8,9,1211,ואם,,και ει,False
Song,8,9,1212,דלת,,θυρα,False
Song,8,9,1213,היא,,εστιν,False
Song,8,9,1214,נצור,,διαγραψωμεν,False
Song,8,9,1215,עליה,,επ' αυτην,False
Song,8,9,1216,לוח,,σανιδα,False
Song,8,9,1217,ארז,,κεδρινην,False
Song,8,10,1218,אני,,εγω,False
Song,8,10,1219,חומה,,τειχος,False
Song,8,10,1220,ושדי,,και μαστοι μου,False
Song,8,10,1221,כמגדלות,,ως πυργοι,False
Song,8,10,1222,אז,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).],True
Song,8,10,1223,הייתי,,εγω ημην,False
Song,8,10,1224,בעיניו,,εν οφθαλμοις αυτου,False
Song,8,10,1225,כמוצאת,,ως ευρισκουσα,False
Song,8,10,1226,שלום,,ειρηνην,False
Song,8,11,1227,כרם,,αμπελων,False
Song,8,11,1228,היה,,εγενηθη,False
Song,8,11,1229,לשלמה,,τω σαλωμων,False
Song,8,11,1230,בבעל המון •^[Two words of MT joined into one word in the parent text of the LXX.],,εν βεελαμων,False
Song,8,11,1231,נתן,,εδωκεν,False
Song,8,11,1232,את הכרם,,τον αμπελωνα αυτου,False
Song,8,11,1233,לנטרים,,τοις τηρουσιν,False
Song,8,11,1234,איש,,ανηρ,False
Song,8,11,1235,יבא,,οισει,False
Song,8,11,1236,בפריו,,εν καρπω αυτου,False
Song,8,11,1237,אלף,,χιλιους,False
Song,8,11,1238,כסף,,αργυριου,False
Song,8,12,1239,כרמי,,αμπελων μου,False
Song,8,12,1240,שלי,,εμος,False
Song,8,12,1241,לפני,,ενωπιον μου,False
Song,8,12,1242,האלף,,οι χιλιοι,False
Song,8,12,1243,לך,,σοι,False
Song,8,12,1244,שלמה,,σαλωμων,False
Song,8,12,1245,ומאתים,,και οι διακοσιοι,False
Song,8,12,1246,לנטרים,,τοις τηρουσι,False
Song,8,12,1247,את פריו,,τον καρπον αυτου,False
Song,8,13,1248,היושבת,היושב,ο καθημενος,True
Song,8,13,1249,בגנים,,εν κηποις,False
Song,8,13,1250,חברים,,εταιροι,False
Song,8,13,1251,מקשיבים,,προσεχοντες,False
Song,8,13,1252,לקולך,,τη φωνη σου,False
Song,8,13,1253,השמיעיני,,ακουτισον με,False
Song,8,14,1254,ברח,,φυγε,False
Song,8,14,1255,דודי,,αδελφιδε μου,False
Song,8,14,1256,ודמה,,και ομοιωθητι,False
Song,8,14,1257,לך,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).],True
Song,8,14,1258,לצבי,,τη δορκαδι,False
Song,8,14,1259,או,,η,False
Song,8,14,1260,לעפר,,τω νεβρω,False
Song,8,14,1261,האילים,,των ελαφων,False
Song,8,14,1262,על,,επι,False
Song,8,14,1263,הרי,,ορη,False
Song,8,14,1264,בשמים,,αρωματων,False
