book,chapter,verse,orderby,masoretic,retroverted,lxx,potential_difference
Ps,1,1,1,אשרי,,μακαριος,False
Ps,1,1,2,האיש,,ανηρ,False
Ps,1,1,3,אשר,,ος,False
Ps,1,1,4,לא,,ουκ,False
Ps,1,1,5,הלך,,επορευθη,False
Ps,1,1,6,בעצת,,εν βουλη,False
Ps,1,1,7,רשעים,,ασεβων,False
Ps,1,1,8,ובדרך,,και εν οδω,False
Ps,1,1,9,חטאים,,αμαρτωλων,False
Ps,1,1,10,לא,,ουκ,False
Ps,1,1,11,עמד,,εστη,False
Ps,1,1,12,ובמושב,,και επι καθεδραν,False
Ps,1,1,13,לצים,,λοιμων,False
Ps,1,1,14,לא,,ουκ,False
Ps,1,1,15,ישב,,εκαθισεν,False
Ps,1,2,16,כי אם,,αλλ' η,False
Ps,1,2,17,בתורת,,εν τω νομω,False
Ps,1,2,18,יהוה,,κυριου,False
Ps,1,2,19,חפצו,,το θελημα αυτου,False
Ps,1,2,20,ובתורתו,,και εν τω νομω αυτου,False
Ps,1,2,21,יהגה,,μελετησει,False
Ps,1,2,22,יומם,,ημερας,False
Ps,1,2,23,ולילה,,και νυκτος,False
Ps,1,3,24,והיה,,και εσται,False
Ps,1,3,25,כעץ,,ως το ξυλον,False
Ps,1,3,26,שתול,,το πεφυτευμενον,False
Ps,1,3,27,על,,παρα,False
Ps,1,3,28,פלגי,,τας διεξοδους,False
Ps,1,3,29,מים,,των υδατων,False
Ps,1,3,30,אשר,,ο,False
Ps,1,3,31,פריו,,τον καρπον αυτου,False
Ps,1,3,32,יתן,,δωσει,False
Ps,1,3,33,בעתו,,εν καιρω αυτου,False
Ps,1,3,34,ועלהו,,και το φυλλον αυτου,False
Ps,1,3,35,לא,,ουκ,False
Ps,1,3,36,יבול,,απορρυησεται,False
Ps,1,3,37,וכל,,και παντα,False
Ps,1,3,38,אשר,,οσα αν,False
Ps,1,3,39,יעשה,,ποιη,False
Ps,1,3,40,יצליח,,κατευοδωθησεται,False
Ps,1,4,41,לא,,ουχ,False
Ps,1,4,42,כן,,ουτως,False
Ps,1,4,43,הרשעים,,οι ασεβεις,False
Ps,1,4,44,•^[Element 'added' in the Greek (plus in the LXX).],,ουχ,True
Ps,1,4,45,•^[Element 'added' in the Greek (plus in the LXX).],,ουτως,True
Ps,1,4,46,כי אם,,αλλ' η,False
Ps,1,4,47,כמץ,,ως ο χνους,False
Ps,1,4,48,אשר,,ον,False
Ps,1,4,49,תדפנו,,εκριπτει,False
Ps,1,4,50,רוח,,ο ανεμος,False
Ps,1,4,51,•^[Element 'added' in the Greek (plus in the LXX).],על פני,απο προσωπου,True
Ps,1,4,52,•^[Element 'added' in the Greek (plus in the LXX).],הארץ,της γης,True
Ps,1,5,53,על כן,,δια τουτο,False
Ps,1,5,54,לא,,ουκ,False
Ps,1,5,55,יקמו,,αναστησονται,False
Ps,1,5,56,רשעים,,ασεβεις,False
Ps,1,5,57,במשפט,,εν κρισει,False
Ps,1,5,58,•^[Element 'added' in the Greek (plus in the LXX).],,ουδε,True
Ps,1,5,59,וחטאים,,αμαρτωλοι,False
Ps,1,5,60,בעדת,,εν βουλη,False
Ps,1,5,61,צדיקים,,δικαιων,False
Ps,1,6,62,כי,,οτι,False
Ps,1,6,63,יודע,,γινωσκει,False
Ps,1,6,64,יהוה,,κυριος,False
Ps,1,6,65,דרך,,οδον,False
Ps,1,6,66,צדיקים,,δικαιων,False
Ps,1,6,67,ודרך,,και οδος,False
Ps,1,6,68,רשעים,,ασεβων,False
Ps,1,6,69,תאבד,,απολειται,False
Ps,2,1,70,למה,,ινα τι,False
Ps,2,1,71,רגשו,,εφρυαξαν,False
Ps,2,1,72,גוים,,εθνη,False
Ps,2,1,73,ולאמים,,και λαοι,False
Ps,2,1,74,יהגו,,εμελετησαν,False
Ps,2,1,75,ריק,,κενα,False
Ps,2,2,76,יתיצבו,,παρεστησαν,False
Ps,2,2,77,מלכי,,οι βασιλεις,False
Ps,2,2,78,ארץ,,της γης,False
Ps,2,2,79,ורוזנים,,και οι αρχοντες,False
Ps,2,2,80,"נוסדו •^[Equivalent reflected elsewhere in the text, disregarded by indexing program.] יחד",,συνηχθησαν,False
Ps,2,2,81,יחד,,επι το αυτο,False
Ps,2,2,82,על,,κατα,False
Ps,2,2,83,יהוה,,του κυριου,False
Ps,2,2,84,ועל,,και κατα,False
Ps,2,2,85,משיחו,,του χριστου αυτου,False
Ps,2,2,86,•^[Element 'added' in the Greek (plus in the LXX).],סלה,διαψαλμα,True
Ps,2,3,87,ננתקה,,διαρρηξωμεν,False
Ps,2,3,88,את מוסרותימו,,τους δεσμους αυτων,False
Ps,2,3,89,ונשליכה,,και απορριψωμεν,False
Ps,2,3,90,ממנו,,αφ' ημων,False
Ps,2,3,91,עבתימו,,τον ζυγον αυτων,False
Ps,2,4,92,יושב,,ο κατοικων,False
Ps,2,4,93,בשמים,,εν ουρανοις,False
Ps,2,4,94,ישחק,,εκγελασεται,False
Ps,2,4,95,•^[Element 'added' in the Greek (plus in the LXX).],,αυτους,True
Ps,2,4,96,אדני •^[Introducing reconstructed proper noun.] יהוה,,και ο κυριος,False
Ps,2,4,97,ילעג,,εκμυκτηριει,False
Ps,2,4,98,למו,,αυτους,False
Ps,2,5,99,אז,,τοτε,False
Ps,2,5,100,ידבר,,λαλησει,False
Ps,2,5,101,אלימו,,προς αυτους,False
Ps,2,5,102,באפו,,εν οργη αυτου,False
Ps,2,5,103,ובחרונו,,και εν τω θυμω αυτου,False
Ps,2,5,104,יבהלמו,,ταραξει αυτους,False
Ps,2,6,105,ואני,,εγω δε,False
Ps,2,6,106,נסכתי •^[Change from active to passive form in verbs.],,κατεσταθην,False
Ps,2,6,107,מלכי,,βασιλευς,False
Ps,2,6,108,•^[Element 'added' in the Greek (plus in the LXX).],,υπ' αυτου,True
Ps,2,6,109,על,,επι,False
Ps,2,6,110,ציון,,σιων,False
Ps,2,6,111,הר,,ορος,False
Ps,2,6,112,קדשי,,το αγιον αυτου,False
Ps,2,7,113,אספרה,,διαγγελλων,False
Ps,2,7,114,אל חק,,το προσταγμα,False
Ps,2,7,115,יהוה,,κυριου κυριος,False
Ps,2,7,116,אמר,,ειπεν,False
Ps,2,7,117,אלי,,προς με,False
Ps,2,7,118,בני,,υιος μου,False
Ps,2,7,119,אתה,,ει συ,False
Ps,2,7,120,אני,,εγω,False
Ps,2,7,121,היום,,σημερον,False
Ps,2,7,122,ילדתיך,,γεγεννηκα σε,False
Ps,2,8,123,שאל,,αιτησαι,False
Ps,2,8,124,ממני,,παρ' εμου,False
Ps,2,8,125,ואתנה,,και δωσω,False
Ps,2,8,126,•^[Element 'added' in the Greek (plus in the LXX).],,σοι,True
Ps,2,8,127,גוים,,εθνη,False
Ps,2,8,128,נחלתך,,την κληρονομιαν σου,False
Ps,2,8,129,ואחזתך,,και την κατασχεσιν σου,False
Ps,2,8,130,א,,,False
Ps,2,8,131,פסי,,τα περατα,False
Ps,2,8,132,ארץ,,της γης,False
Ps,2,9,133,תרעם •^[Etymological exegesis.] רעה,,ποιμανεις αυτους,False
Ps,2,9,134,בשבט,,εν ραβδω,False
Ps,2,9,135,ברזל,,σιδηρα,False
Ps,2,9,136,ככלי,,ως σκευος,False
Ps,2,9,137,יוצר,,κεραμεως,False
Ps,2,9,138,תנפצם,,συντριψεις αυτους,False
Ps,2,10,139,ועתה,,και νυν,False
Ps,2,10,140,מלכים,,βασιλεις,False
Ps,2,10,141,השכילו,,συνετε,False
Ps,2,10,142,הוסרו,,παιδευθητε,False
Ps,2,10,143,•^[Element 'added' in the Greek (plus in the LXX).],,παντες,True
Ps,2,10,144,שפטי,,οι κρινοντες,False
Ps,2,10,145,ארץ,,την γην,False
Ps,2,11,146,עבדו,,δουλευσατε,False
Ps,2,11,147,את יהוה,,τω κυριω,False
Ps,2,11,148,ביראה,,εν φοβω,False
Ps,2,11,149,וגילו,,και αγαλλιασθε,False
Ps,2,11,150,•^[Element 'added' in the Greek (plus in the LXX).],,αυτω,True
Ps,2,11,151,ברעדה,,εν τρομω,False
Ps,2,12,152,נשקו,,δραξασθε,False
Ps,2,12,153,בר,,παιδειας,False
Ps,2,12,154,פן,,μηποτε,False
Ps,2,12,155,יאנף,,οργισθη,False
Ps,2,12,156,•^[Element 'added' in the Greek (plus in the LXX).],,κυριος,True
Ps,2,12,157,ותאבדו,,και απολεισθε,False
Ps,2,12,158,דרך •^[Addition of preposition or particle.],,εξ οδου,False
Ps,2,12,159,•^[Element 'added' in the Greek (plus in the LXX).],צדיק,δικαιας,True
Ps,2,12,160,כי,,οταν,False
Ps,2,12,161,יבער,,εκκαυθη,False
Ps,2,12,162,כמעט,,εν ταχει,False
Ps,2,12,163,אפו,,ο θυμος αυτου,False
Ps,2,12,164,אשרי,,μακαριοι,False
Ps,2,12,165,כל,,παντες,False
Ps,2,12,166,חוסי,,οι πεποιθοτες,False
Ps,2,12,167,בו,,επ' αυτω,False
Ps,3,1,168,מזמור,,ψαλμος,False
Ps,3,1,169,לדוד,,τω δαυιδ,False
Ps,3,1,170,בברחו,,οποτε απεδιδρασκεν,False
Ps,3,1,171,מפני,,απο προσωπου,False
Ps,3,1,172,אבשלום,,αβεσσαλωμ,False
Ps,3,1,173,בנו,,του υιου αυτου,False
Ps,3,2,174,יהוה,,κυριε,False
Ps,3,2,175,מה,,τι,False
Ps,3,2,176,רבו,,επληθυνθησαν,False
Ps,3,2,177,צרי,,οι θλιβοντες με,False
Ps,3,2,178,רבים,,πολλοι,False
Ps,3,2,179,קמים,,επανιστανται,False
Ps,3,2,180,עלי,,επ' εμε,False
Ps,3,3,181,רבים,,πολλοι,False
Ps,3,3,182,אמרים,,λεγουσιν,False
Ps,3,3,183,לנפשי,,τη ψυχη μου,False
Ps,3,3,184,אין,,ουκ εστιν,False
Ps,3,3,185,ישועתה,,σωτηρια,False
Ps,3,3,186,לו,,αυτω,False
Ps,3,3,187,באלהים,,εν τω θεω αυτου,False
Ps,3,3,188,סלה,,διαψαλμα,False
Ps,3,4,189,ואתה,,συ δε,False
Ps,3,4,190,יהוה,,κυριε,False
Ps,3,4,191,מגן,,αντιλημπτωρ,False
Ps,3,4,192,בעדי,,μου ει,False
Ps,3,4,193,כבודי,,δοξα μου,False
Ps,3,4,194,ומרים,,και υψων,False
Ps,3,4,195,ראשי,,την κεφαλην μου,False
Ps,3,5,196,קולי,,φωνη μου,False
Ps,3,5,197,אל,,προς,False
Ps,3,5,198,יהוה,,κυριον,False
Ps,3,5,199,אקרא,,εκεκραξα,False
Ps,3,5,200,ויענני,,και επηκουσεν μου,False
Ps,3,5,201,מהר,,εξ ορους,False
Ps,3,5,202,קדשו,,αγιου αυτου,False
Ps,3,5,203,סלה,,διαψαλμα,False
Ps,3,6,204,אני,,εγω,False
Ps,3,6,205,שכבתי,,εκοιμηθην,False
Ps,3,6,206,ואישנה,,και υπνωσα,False
Ps,3,6,207,הקיצותי,,εξηγερθην,False
Ps,3,6,208,כי,,οτι,False
Ps,3,6,209,יהוה,,κυριος,False
Ps,3,6,210,יסמכני,,αντιλημψεται μου,False
Ps,3,7,211,לא,,ου,False
Ps,3,7,212,אירא,,φοβηθησομαι,False
Ps,3,7,213,מרבבות,,απο μυριαδων,False
Ps,3,7,214,עם,,λαου,False
Ps,3,7,215,אשר,,των,False
Ps,3,7,216,סביב,,κυκλω,False
Ps,3,7,217,שתו,,συνεπιτιθεμενων,False
Ps,3,7,218,עלי,,μοι,False
Ps,3,8,219,קומה,,αναστα,False
Ps,3,8,220,יהוה,,κυριε,False
Ps,3,8,221,הושיעני,,σωσον με,False
Ps,3,8,222,אלהי,,ο θεος μου,False
Ps,3,8,223,כי,,οτι,False
Ps,3,8,224,•^[Element 'added' in the Greek (plus in the LXX).],,συ,True
Ps,3,8,225,הכית,,επαταξας,False
Ps,3,8,226,את כל,,παντας,False
Ps,3,8,227,איבי,,τους εχθραινοντας μοι,False
Ps,3,8,228,לחי,חנם,ματαιως,True
Ps,3,8,229,שני,,οδοντας,False
Ps,3,8,230,רשעים,,αμαρτωλων,False
Ps,3,8,231,שברת,,συνετριψας,False
Ps,3,9,232,ליהוה,,του κυριου,False
Ps,3,9,233,הישועה,,η σωτηρια,False
Ps,3,9,234,על,,και επι,False
Ps,3,9,235,עמך,,τον λαον σου,False
Ps,3,9,236,ברכתך,,η ευλογια σου,False
Ps,3,9,237,סלה,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).],True
Ps,4,1,238,למנצח •^[Etymological exegesis.],,εις το τελος,False
Ps,4,1,239,בנגינות,,εν ψαλμοις,False
Ps,4,1,240,מזמור,,ωδη,False
Ps,4,1,241,לדוד,,τω δαυιδ,False
Ps,4,2,242,בקראי,,εν τω επικαλεισθαι με,False
Ps,4,2,243,ענני •^[Difference in vocalization (reading).],,εισηκουσεν μου,False
Ps,4,2,244,אלהי,,ο θεος,False
Ps,4,2,245,צדקי,,της δικαιοσυνης μου,False
Ps,4,2,246,בצר,,εν θλιψει,False
Ps,4,2,247,הרחבת,,επλατυνας,False
Ps,4,2,248,לי,,μοι,False
Ps,4,2,249,חנני,,οικτιρησον με,False
Ps,4,2,250,ושמע,,και εισακουσον,False
Ps,4,2,251,תפלתי,,της προσευχης μου,False
Ps,4,3,252,בני,,υιοι,False
Ps,4,3,253,איש,,ανθρωπων,False
Ps,4,3,254,עד,,εως,False
Ps,4,3,255,מה,,ποτε,False
Ps,4,3,256,כבודי לכלמה,כבדי לב למה,βαρυκαρδιοι ινα τι,True
Ps,4,3,257,תאהבון,,αγαπατε,False
Ps,4,3,258,ריק,,ματαιοτητα,False
Ps,4,3,259,תבקשו,,και ζητειτε,False
Ps,4,3,260,כזב,,ψευδος,False
Ps,4,3,261,סלה,,διαψαλμα,False
Ps,4,4,262,ודעו,,και γνωτε,False
Ps,4,4,263,כי,,οτι,False
Ps,4,4,264,הפלה,,εθαυμαστωσεν,False
Ps,4,4,265,יהוה,,κυριος,False
Ps,4,4,266,חסיד,,τον οσιον,False
Ps,4,4,267,לו,,αυτου,False
Ps,4,4,268,יהוה,,κυριος,False
Ps,4,4,269,ישמע,,εισακουσεται,False
Ps,4,4,270,•^[Element 'added' in the Greek (plus in the LXX).],,μου,True
Ps,4,4,271,בקראי,,εν τω κεκραγεναι με,False
Ps,4,4,272,אליו,,προς αυτον,False
Ps,4,5,273,רגזו,,οργιζεσθε,False
Ps,4,5,274,ואל,,και μη,False
Ps,4,5,275,תחטאו,,αμαρτανετε,False
Ps,4,5,276,אמרו,,λεγετε,False
Ps,4,5,277,בלבבכם,,εν ταις καρδιαις υμων,False
Ps,4,5,278,על,,και επι,False
Ps,4,5,279,משכבכם,,ταις κοιταις υμων,False
Ps,4,5,280,ודמו,,κατανυγητε,False
Ps,4,5,281,סלה,,διαψαλμα,False
Ps,4,6,282,זבחו,,θυσατε,False
Ps,4,6,283,זבחי,,θυσιαν,False
Ps,4,6,284,צדק,,δικαιοσυνης,False
Ps,4,6,285,ובטחו,,και ελπισατε,False
Ps,4,6,286,אל,,επι,False
Ps,4,6,287,יהוה,,κυριον,False
Ps,4,7,288,רבים,,πολλοι,False
Ps,4,7,289,אמרים,,λεγουσιν,False
Ps,4,7,290,מי,,τις,False
Ps,4,7,291,יראנו,,δειξει ημιν,False
Ps,4,7,292,טוב,,τα αγαθα,False
Ps,4,7,293,נסה •^[Etymological exegesis.] נסס,,εσημειωθη,False
Ps,4,7,294,עלינו,,εφ' ημας,False
Ps,4,7,295,אור,,το φως,False
Ps,4,7,296,פניך,,του προσωπου σου,False
Ps,4,7,297,יהוה,,κυριε,False
Ps,4,8,298,נתתה,,εδωκας,False
Ps,4,8,299,שמחה,,ευφροσυνην,False
Ps,4,8,300,בלבי,,εις την καρδιαν μου,False
Ps,4,8,301,מעת,,απο καιρου,False
Ps,4,8,302,דגנם,,"σιτου •^[Distributive rendering, occurring once in the translation but referring to more than one Hebrew word.] αυτων",False
Ps,4,8,303,ותירושם,,"και οινου •^[Distributive rendering, occurring once in the translation but referring to more than one Hebrew word.] αυτων",False
Ps,4,8,304,•^[Element 'added' in the Greek (plus in the LXX).],ושמנם,και ελαιου αυτων,True
Ps,4,8,305,רבו,,επληθυνθησαν,False
Ps,4,9,306,בשלום,,εν ειρηνη,False
Ps,4,9,307,יחדו,,επι το αυτο,False
Ps,4,9,308,אשכבה,,κοιμηθησομαι,False
Ps,4,9,309,ואישן,,και υπνωσω,False
Ps,4,9,310,כי,,οτι,False
Ps,4,9,311,אתה,,συ,False
Ps,4,9,312,יהוה,,κυριε,False
Ps,4,9,313,לבדד,,κατα μονας,False
Ps,4,9,314,לבטח,,επ' ελπιδι,False
Ps,4,9,315,תושיבני,,κατωκισας με,False
Ps,5,1,316,למנצח •^[Etymological exegesis.],,εις το τελος,False
Ps,5,1,317,אל,,υπερ,False
Ps,5,1,318,הנחילות •^[Etymological exegesis.] נחל,,της κληρονομουσης,False
Ps,5,1,319,מזמור,,ψαλμος,False
Ps,5,1,320,לדוד,,τω δαυιδ,False
Ps,5,2,321,אמרי,,τα ρηματα μου,False
Ps,5,2,322,האזינה,,ενωτισαι,False
Ps,5,2,323,יהוה,,κυριε,False
Ps,5,2,324,בינה,,συνες,False
Ps,5,2,325,הגיגי,,της κραυγης μου,False
Ps,5,3,326,הקשיבה,,προσχες,False
Ps,5,3,327,לקול,,τη φωνη,False
Ps,5,3,328,שועי,,της δεησεως μου,False
Ps,5,3,329,מלכי,,ο βασιλευς μου,False
Ps,5,3,330,ואלהי,,και ο θεος μου,False
Ps,5,3,331,כי,,οτι,False
Ps,5,3,332,אליך,,προς σε,False
Ps,5,3,333,אתפלל,,προσευξομαι,False
Ps,5,4,334,יהוה,,κυριε [3],False
Ps,5,4,335,בקר,,το πρωι,False
Ps,5,4,336,תשמע,,εισακουση,False
Ps,5,4,337,קולי,,της φωνης μου,False
Ps,5,4,338,בקר,,το πρωι,False
Ps,5,4,339,אערך,,παραστησομαι,False
Ps,5,4,340,לך,,σοι,False
Ps,5,4,341,ואצפה,,και εποψομαι,False
Ps,5,5,342,כי,,οτι,False
Ps,5,5,343,לא,,ουχι,False
Ps,5,5,344,אל,,θεος,False
Ps,5,5,345,חפץ,,θελων,False
Ps,5,5,346,רשע,,ανομιαν,False
Ps,5,5,347,אתה,,συ ει,False
Ps,5,5,348,לא,,ουδε,False
Ps,5,5,349,יגרך,,παροικησει σοι,False
Ps,5,5,350,רע,,πονηρευομενος,False
Ps,5,6,351,לא,,ου,False
Ps,5,6,352,יתיצבו,,διαμενουσιν,False
Ps,5,6,353,הוללים,,παρανομοι,False
Ps,5,6,354,לנגד,,κατεναντι,False
Ps,5,6,355,עיניך,,των οφθαλμων σου,False
Ps,5,6,356,שנאת,,εμισησας,False
Ps,5,6,357,כל,,παντας,False
Ps,5,6,358,פעלי,,τους εργαζομενους,False
Ps,5,6,359,און,,την ανομιαν,False
Ps,5,7,360,תאבד,,απολεις,False
Ps,5,7,361,•^[Element 'added' in the Greek (plus in the LXX).],,παντας,True
Ps,5,7,362,דברי,,τους λαλουντας,False
Ps,5,7,363,כזב,,το ψευδος,False
Ps,5,7,364,איש,,ανδρα,False
Ps,5,7,365,דמים,,αιματων,False
Ps,5,7,366,ומרמה,,και δολιον,False
Ps,5,7,367,יתעב,,βδελυσσεται,False
Ps,5,7,368,יהוה,,κυριος,False
Ps,5,8,369,ואני,,εγω δε,False
Ps,5,8,370,ברב,,εν τω πληθει,False
Ps,5,8,371,חסדך,,του ελεους σου,False
Ps,5,8,372,אבוא,,εισελευσομαι,False
Ps,5,8,373,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.]",,εις,False
Ps,5,8,374,ביתך,,•^[Preposition added in the LXX in accordance with the rules of the Greek language or translational habits.] εις τον οικον σου,False
Ps,5,8,375,אשתחוה,,προσκυνησω,False
Ps,5,8,376,אל,,προς,False
Ps,5,8,377,היכל,,ναον,False
Ps,5,8,378,קדשך,,αγιον σου,False
Ps,5,8,379,ביראתך,,εν φοβω σου,False
Ps,5,9,380,יהוה,,κυριε,False
Ps,5,9,381,נחני,,οδηγησον με,False
Ps,5,9,382,בצדקתך,,εν τη δικαιοσυνη σου,False
Ps,5,9,383,למען,,ενεκα,False
Ps,5,9,384,שוררי,,των εχθρων μου,False
Ps,5,9,385,*הושר **הישר,,κατευθυνον,False
Ps,5,9,386,לפני,,ενωπιον μου,False
Ps,5,9,387,דרכך,,την οδον σου,False
Ps,5,10,388,כי,,οτι,False
Ps,5,10,389,אין,,ουκ εστιν,False
Ps,5,10,390,בפיהו,,εν τω στοματι αυτων,False
Ps,5,10,391,נכונה,,αληθεια,False
Ps,5,10,392,קרבם,,η καρδια αυτων,False
Ps,5,10,393,הוות,,ματαια,False
Ps,5,10,394,קבר,,ταφος,False
Ps,5,10,395,פתוח,,ανεωγμενος,False
Ps,5,10,396,גרונם,,ο λαρυγξ αυτων,False
Ps,5,10,397,לשונם,,ταις γλωσσαις αυτων,False
Ps,5,10,398,יחליקון,,εδολιουσαν,False
Ps,5,11,399,האשימם,,κρινον αυτους,False
Ps,5,11,400,אלהים,,ο θεος,False
Ps,5,11,401,יפלו,,αποπεσατωσαν,False
Ps,5,11,402,ממעצותיהם,,απο των διαβουλιων αυτων,False
Ps,5,11,403,ברב,,κατα το πληθος,False
Ps,5,11,404,פשעיהם,,των ασεβειων αυτων,False
Ps,5,11,405,הדיחמו,,εξωσον αυτους,False
Ps,5,11,406,כי,,οτι,False
Ps,5,11,407,"מרו •^[Etymological exegesis.] מרר •^[Equivalent reflected elsewhere in the text, disregarded by indexing program.] ב",,παρεπικραναν,False
Ps,5,11,408,בך,,σε,False
Ps,5,11,409,•^[Element 'added' in the Greek (plus in the LXX).],,κυριε,True
Ps,5,12,410,וישמחו,,και ευφρανθητωσαν,False
Ps,5,12,411,כל,,παντες,False
Ps,5,12,412,חוסי,,οι ελπιζοντες,False
Ps,5,12,413,בך,,επι σε,False
Ps,5,12,414,לעולם,,εις αιωνα,False
Ps,5,12,415,ירננו,,αγαλλιασονται,False
Ps,5,12,416,ותסך,,και κατασκηνωσεις,False
Ps,5,12,417,עלימו,,εν αυτοις,False
Ps,5,12,418,ויעלצו,,και καυχησονται,False
Ps,5,12,419,בך,,εν σοι,False
Ps,5,12,420,•^[Element 'added' in the Greek (plus in the LXX).],,παντες,True
Ps,5,12,421,אהבי,,οι αγαπωντες,False
Ps,5,12,422,שמך,,το ονομα σου,False
Ps,5,13,423,כי,,οτι,False
Ps,5,13,424,אתה,,συ,False
Ps,5,13,425,תברך,,ευλογησεις,False
Ps,5,13,426,צדיק,,δικαιον,False
Ps,5,13,427,יהוה,,κυριε,False
Ps,5,13,428,כצנה,,ως οπλω,False
Ps,5,13,429,רצון,,ευδοκιας,False
Ps,5,13,430,תעטרנו,,εστεφανωσας ημας,False
Ps,6,1,431,למנצח •^[Etymological exegesis.],,εις το τελος,False
Ps,6,1,432,בנגינות,,εν υμνοις,False
Ps,6,1,433,על,,υπερ,False
Ps,6,1,434,השמינית,,της ογδοης,False
Ps,6,1,435,מזמור,,ψαλμος,False
Ps,6,1,436,לדוד,,τω δαυιδ,False
Ps,6,2,437,יהוה,,κυριε,False
Ps,6,2,438,אל,,μη,False
Ps,6,2,439,באפך,,τω θυμω σου,False
Ps,6,2,440,תוכיחני,,ελεγξης με,False
Ps,6,2,441,ואל,,μηδε,False
Ps,6,2,442,בחמתך,,τη οργη σου,False
Ps,6,2,443,תיסרני,,παιδευσης με,False
Ps,6,3,444,חנני,,ελεησον με,False
Ps,6,3,445,יהוה,,κυριε,False
Ps,6,3,446,כי,,οτι,False
Ps,6,3,447,אמלל,,ασθενης,False
Ps,6,3,448,אני,,ειμι,False
Ps,6,3,449,רפאני,,ιασαι με,False
Ps,6,3,450,יהוה,,κυριε,False
Ps,6,3,451,כי,,οτι,False
Ps,6,3,452,נבהלו,,εταραχθη,False
Ps,6,3,453,עצמי,,τα οστα μου,False
Ps,6,4,454,ונפשי,,και η ψυχη μου,False
Ps,6,4,455,נבהלה,,εταραχθη,False
Ps,6,4,456,מאד,,σφοδρα,False
Ps,6,4,457,*ואת **ואתה,,και συ,False
Ps,6,4,458,יהוה,,κυριε,False
Ps,6,4,459,עד מתי,,εως ποτε,False
Ps,6,5,460,שובה,,επιστρεψον,False
Ps,6,5,461,יהוה,,κυριε,False
Ps,6,5,462,חלצה,,ρυσαι,False
Ps,6,5,463,נפשי,,την ψυχην μου,False
Ps,6,5,464,הושיעני,,σωσον με,False
Ps,6,5,465,למען,,ενεκεν,False
Ps,6,5,466,חסדך,,του ελεους σου,False
Ps,6,6,467,כי,,οτι,False
Ps,6,6,468,אין,,ουκ εστιν,False
Ps,6,6,469,במות,,εν τω θανατω,False
Ps,6,6,470,זכרך •^[Difference in vocalization (reading).],,ο μνημονευων σου,False
Ps,6,6,471,בשאול,,εν δε τω αδη,False
Ps,6,6,472,מי,,τις,False
Ps,6,6,473,יודה,,εξομολογησεται,False
Ps,6,6,474,לך,,σοι,False
Ps,6,7,475,יגעתי,,εκοπιασα,False
Ps,6,7,476,באנחתי,,εν τω στεναγμω μου,False
Ps,6,7,477,אשחה,,λουσω,False
Ps,6,7,478,בכל,,καθ' εκαστην,False
Ps,6,7,479,לילה,,νυκτα,False
Ps,6,7,480,מטתי,,την κλινην μου,False
Ps,6,7,481,בדמעתי,,εν δακρυσιν μου,False
Ps,6,7,482,ערשי,,την στρωμνην μου,False
Ps,6,7,483,אמסה,,βρεξω,False
Ps,6,8,484,עששה,,εταραχθη,False
Ps,6,8,485,מכעס,,απο θυμου,False
Ps,6,8,486,עיני,,ο οφθαλμος μου,False
Ps,6,8,487,עתקה,,επαλαιωθην,False
Ps,6,8,488,בכל,,εν πασιν,False
Ps,6,8,489,צוררי,,τοις εχθροις μου,False
Ps,6,9,490,סורו,,αποστητε,False
Ps,6,9,491,ממני,,απ' εμου,False
Ps,6,9,492,כל,,παντες,False
Ps,6,9,493,פעלי,,οι εργαζομενοι,False
Ps,6,9,494,און,,την ανομιαν,False
Ps,6,9,495,כי,,οτι,False
Ps,6,9,496,שמע,,εισηκουσεν,False
Ps,6,9,497,יהוה,,κυριος,False
Ps,6,9,498,קול,,της φωνης,False
Ps,6,9,499,בכיי,,του κλαυθμου μου,False
Ps,6,10,500,שמע,,εισηκουσεν,False
Ps,6,10,501,יהוה,,κυριος,False
Ps,6,10,502,תחנתי,,της δεησεως μου,False
Ps,6,10,503,יהוה,,κυριος,False
Ps,6,10,504,תפלתי,,την προσευχην μου,False
Ps,6,10,505,יקח,,προσεδεξατο,False
Ps,6,11,506,יבשו,,αισχυνθειησαν,False
Ps,6,11,507,ויבהלו,,και ταραχθειησαν,False
Ps,6,11,508,מאד,,σφοδρα,False
Ps,6,11,509,כל,,παντες,False
Ps,6,11,510,איבי,,οι εχθροι μου,False
Ps,6,11,511,ישבו,,αποστραφειησαν,False
Ps,6,11,512,יבשו,,και καταισχυνθειησαν,False
Ps,6,11,513,•^[Element 'added' in the Greek (plus in the LXX).] =;מאד,,σφοδρα,True
Ps,6,11,514,רגע,,δια ταχους,False
Ps,7,1,515,שגיון,,ψαλμος,False
Ps,7,1,516,לדוד,,τω δαυιδ,False
Ps,7,1,517,אשר,,ον,False
Ps,7,1,518,שר,,ησεν,False
Ps,7,1,519,ליהוה,,τω κυριω,False
Ps,7,1,520,על,,υπερ,False
Ps,7,1,521,דברי,,των λογων,False
Ps,7,1,522,כוש •^[Introducing reconstructed proper noun.] כושי,,χουσι,False
Ps,7,1,523,בן,,υιου,False
Ps,7,1,524,ימיני,,ιεμενι,False
Ps,7,2,525,יהוה,,κυριε,False
Ps,7,2,526,אלהי,,ο θεος μου,False
Ps,7,2,527,בך,,επι σοι,False
